,Year ID,Location,Age,Sex,Disease Stage,Scenario,Measure,Metric,Mean,95% UI Lower,95% UI Upper
20564,2053,United States of America,30_to_34,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,0.0,0.0,0.0
20565,2053,United States of America,30_to_34,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
20566,2053,United States of America,30_to_34,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
20567,2053,United States of America,30_to_34,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20568,2053,United States of America,35_to_39,Female,AD Dementia,Reference,AD Deaths,Number,0.0,0.0,0.0
20569,2053,United States of America,35_to_39,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
20570,2053,United States of America,35_to_39,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20571,2053,United States of America,35_to_39,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20572,2053,United States of America,35_to_39,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,0.0,0.0,0.0
20573,2053,United States of America,35_to_39,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
20574,2053,United States of America,35_to_39,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20575,2053,United States of America,35_to_39,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20576,2053,United States of America,35_to_39,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,0.0,0.0,0.0
20577,2053,United States of America,35_to_39,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
20578,2053,United States of America,35_to_39,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
20579,2053,United States of America,35_to_39,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20580,2053,United States of America,35_to_39,Male,AD Dementia,Reference,AD Deaths,Number,0.0,0.0,0.0
20581,2053,United States of America,35_to_39,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
20582,2053,United States of America,35_to_39,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20583,2053,United States of America,35_to_39,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20584,2053,United States of America,35_to_39,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,0.0,0.0,0.0
20585,2053,United States of America,35_to_39,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
20586,2053,United States of America,35_to_39,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20587,2053,United States of America,35_to_39,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20588,2053,United States of America,35_to_39,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,0.0,0.0,0.0
20589,2053,United States of America,35_to_39,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
20590,2053,United States of America,35_to_39,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
20591,2053,United States of America,35_to_39,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20592,2053,United States of America,40_to_44,Female,AD Dementia,Reference,AD Deaths,Number,19.33862695154974,0.0,48.346567378874354
20593,2053,United States of America,40_to_44,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0001933862695154974,0.0,0.00048346567378874353
20594,2053,United States of America,40_to_44,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20595,2053,United States of America,40_to_44,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20596,2053,United States of America,40_to_44,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,19.33862695154974,0.0,48.346567378874354
20597,2053,United States of America,40_to_44,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0001933862695154974,0.0,0.00048346567378874353
20598,2053,United States of America,40_to_44,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20599,2053,United States of America,40_to_44,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20600,2053,United States of America,40_to_44,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,19.33862695154974,0.0,48.346567378874354
20601,2053,United States of America,40_to_44,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0001933862695154974,0.0,0.00048346567378874353
20602,2053,United States of America,40_to_44,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
20603,2053,United States of America,40_to_44,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20604,2053,United States of America,40_to_44,Male,AD Dementia,Reference,AD Deaths,Number,9.66931347577487,0.0,43.51191064098691
20605,2053,United States of America,40_to_44,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",9.66931347577487e-05,0.0,0.0004351191064098691
20606,2053,United States of America,40_to_44,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20607,2053,United States of America,40_to_44,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20608,2053,United States of America,40_to_44,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,9.66931347577487,0.0,43.51191064098691
20609,2053,United States of America,40_to_44,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",9.66931347577487e-05,0.0,0.0004351191064098691
20610,2053,United States of America,40_to_44,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20611,2053,United States of America,40_to_44,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20612,2053,United States of America,40_to_44,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,9.66931347577487,0.0,43.51191064098691
20613,2053,United States of America,40_to_44,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",9.66931347577487e-05,0.0,0.0004351191064098691
20614,2053,United States of America,40_to_44,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
20615,2053,United States of America,40_to_44,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20616,2053,United States of America,45_to_49,Female,AD Dementia,Reference,AD Deaths,Number,203.05558299127227,53.18122411676179,459.2923900993063
20617,2053,United States of America,45_to_49,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0020305558299127226,0.0005318122411676179,0.004592923900993063
20618,2053,United States of America,45_to_49,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20619,2053,United States of America,45_to_49,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20620,2053,United States of America,45_to_49,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,203.05558299127227,53.18122411676179,459.2923900993063
20621,2053,United States of America,45_to_49,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0020305558299127226,0.0005318122411676179,0.004592923900993063
20622,2053,United States of America,45_to_49,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20623,2053,United States of America,45_to_49,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20624,2053,United States of America,45_to_49,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,203.05558299127227,53.18122411676179,459.2923900993063
20625,2053,United States of America,45_to_49,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0020305558299127226,0.0005318122411676179,0.004592923900993063
20626,2053,United States of America,45_to_49,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
20627,2053,United States of America,45_to_49,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20628,2053,United States of America,45_to_49,Male,AD Dementia,Reference,AD Deaths,Number,77.35450780619897,48.346567378874354,140.20504539873562
20629,2053,United States of America,45_to_49,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0007735450780619896,0.00048346567378874353,0.0014020504539873561
20630,2053,United States of America,45_to_49,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20631,2053,United States of America,45_to_49,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20632,2053,United States of America,45_to_49,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,77.35450780619897,48.346567378874354,140.20504539873562
20633,2053,United States of America,45_to_49,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0007735450780619896,0.00048346567378874353,0.0014020504539873561
20634,2053,United States of America,45_to_49,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20635,2053,United States of America,45_to_49,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20636,2053,United States of America,45_to_49,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,77.35450780619897,48.346567378874354,140.20504539873562
20637,2053,United States of America,45_to_49,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0007735450780619896,0.00048346567378874353,0.0014020504539873561
20638,2053,United States of America,45_to_49,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
20639,2053,United States of America,45_to_49,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20640,2053,United States of America,50_to_54,Female,AD Dementia,Reference,AD Deaths,Number,512.4736142160681,222.39420994282204,672.0172865663534
20641,2053,United States of America,50_to_54,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.005124736142160681,0.00222394209942822,0.006720172865663535
20642,2053,United States of America,50_to_54,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20643,2053,United States of America,50_to_54,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20644,2053,United States of America,50_to_54,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,512.4736142160681,222.39420994282204,672.0172865663534
20645,2053,United States of America,50_to_54,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.005124736142160681,0.00222394209942822,0.006720172865663535
20646,2053,United States of America,50_to_54,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20647,2053,United States of America,50_to_54,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20648,2053,United States of America,50_to_54,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,512.4736142160681,222.39420994282204,672.0172865663534
20649,2053,United States of America,50_to_54,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.005124736142160681,0.00222394209942822,0.006720172865663535
20650,2053,United States of America,50_to_54,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
20651,2053,United States of America,50_to_54,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20652,2053,United States of America,50_to_54,Male,AD Dementia,Reference,AD Deaths,Number,270.7407773216964,149.87435887451048,464.12704683719375
20653,2053,United States of America,50_to_54,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0027074077732169638,0.001498743588745105,0.004641270468371937
20654,2053,United States of America,50_to_54,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20655,2053,United States of America,50_to_54,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20656,2053,United States of America,50_to_54,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,270.7407773216964,149.87435887451048,464.12704683719375
20657,2053,United States of America,50_to_54,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0027074077732169638,0.001498743588745105,0.004641270468371937
20658,2053,United States of America,50_to_54,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20659,2053,United States of America,50_to_54,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20660,2053,United States of America,50_to_54,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,270.7407773216964,149.87435887451048,464.12704683719375
20661,2053,United States of America,50_to_54,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0027074077732169638,0.001498743588745105,0.004641270468371937
20662,2053,United States of America,50_to_54,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
20663,2053,United States of America,50_to_54,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20664,2053,United States of America,55_to_59,Female,AD Dementia,Reference,AD Deaths,Number,1363.3732000842567,1116.8057064519974,1716.3031419500394
20665,2053,United States of America,55_to_59,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.013633732000842566,0.011168057064519975,0.017163031419500395
20666,2053,United States of America,55_to_59,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20667,2053,United States of America,55_to_59,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20668,2053,United States of America,55_to_59,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,1363.3732000842567,1116.8057064519974,1716.3031419500394
20669,2053,United States of America,55_to_59,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.013633732000842566,0.011168057064519975,0.017163031419500395
20670,2053,United States of America,55_to_59,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20671,2053,United States of America,55_to_59,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20672,2053,United States of America,55_to_59,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,1363.3732000842567,1116.8057064519974,1716.3031419500394
20673,2053,United States of America,55_to_59,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.013633732000842566,0.011168057064519975,0.017163031419500395
20674,2053,United States of America,55_to_59,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
20675,2053,United States of America,55_to_59,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20676,2053,United States of America,55_to_59,Male,AD Dementia,Reference,AD Deaths,Number,715.5291972073404,483.4656737887435,1169.9869305687594
20677,2053,United States of America,55_to_59,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.007155291972073405,0.004834656737887435,0.011699869305687591
20678,2053,United States of America,55_to_59,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20679,2053,United States of America,55_to_59,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20680,2053,United States of America,55_to_59,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,715.5291972073404,483.4656737887435,1169.9869305687594
20681,2053,United States of America,55_to_59,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.007155291972073405,0.004834656737887435,0.011699869305687591
20682,2053,United States of America,55_to_59,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20683,2053,United States of America,55_to_59,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20684,2053,United States of America,55_to_59,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,715.5291972073404,483.4656737887435,1169.9869305687594
20685,2053,United States of America,55_to_59,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.007155291972073405,0.004834656737887435,0.011699869305687591
20686,2053,United States of America,55_to_59,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
20687,2053,United States of America,55_to_59,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20688,2053,United States of America,60_to_64,Female,AD Dementia,Reference,AD Deaths,Number,3848.3867633583986,3360.0864328317675,4418.876258429115
20689,2053,United States of America,60_to_64,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.03848386763358398,0.03360086432831768,0.04418876258429116
20690,2053,United States of America,60_to_64,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20691,2053,United States of America,60_to_64,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20692,2053,United States of America,60_to_64,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,3848.3867633583986,3360.0864328317675,4418.876258429115
20693,2053,United States of America,60_to_64,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.03848386763358398,0.03360086432831768,0.04418876258429116
20694,2053,United States of America,60_to_64,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20695,2053,United States of America,60_to_64,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20696,2053,United States of America,60_to_64,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,3838.7174498826234,3360.0864328317675,4414.041601691228
20697,2053,United States of America,60_to_64,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.03838717449882623,0.03360086432831768,0.04414041601691228
20698,2053,United States of America,60_to_64,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,9.66931347577487,0.0,43.51191064098691
20699,2053,United States of America,60_to_64,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",9.66931347577487e-05,0.0,0.0004351191064098691
20700,2053,United States of America,60_to_64,Male,AD Dementia,Reference,AD Deaths,Number,1460.0663348420053,1136.144333403547,1764.649709328914
20701,2053,United States of America,60_to_64,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.014600663348420053,0.011361443334035472,0.01764649709328914
20702,2053,United States of America,60_to_64,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20703,2053,United States of America,60_to_64,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20704,2053,United States of America,60_to_64,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,1460.0663348420053,1136.144333403547,1764.649709328914
20705,2053,United States of America,60_to_64,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.014600663348420053,0.011361443334035472,0.01764649709328914
20706,2053,United States of America,60_to_64,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20707,2053,United States of America,60_to_64,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20708,2053,United States of America,60_to_64,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,1460.0663348420053,1136.144333403547,1764.649709328914
20709,2053,United States of America,60_to_64,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.014600663348420053,0.011361443334035472,0.01764649709328914
20710,2053,United States of America,60_to_64,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
20711,2053,United States of America,60_to_64,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20712,2053,United States of America,65_to_69,Female,AD Dementia,Reference,AD Deaths,Number,7271.323733782703,6560.62919331325,8141.561946602441
20713,2053,United States of America,65_to_69,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.07271323733782703,0.0656062919331325,0.08141561946602441
20714,2053,United States of America,65_to_69,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20715,2053,United States of America,65_to_69,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20716,2053,United States of America,65_to_69,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,7271.323733782703,6560.62919331325,8141.561946602441
20717,2053,United States of America,65_to_69,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.07271323733782703,0.0656062919331325,0.08141561946602441
20718,2053,United States of America,65_to_69,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20719,2053,United States of America,65_to_69,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20720,2053,United States of America,65_to_69,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,7203.638539452279,6517.117282672263,7919.167736659619
20721,2053,United States of America,65_to_69,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.07203638539452278,0.06517117282672262,0.07919167736659619
20722,2053,United States of America,65_to_69,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,67.68519433042408,0.0,222.394209942822
20723,2053,United States of America,65_to_69,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0006768519433042408,0.0,0.00222394209942822
20724,2053,United States of America,65_to_69,Male,AD Dementia,Reference,AD Deaths,Number,3645.3311803671254,2523.690817177241,4970.027126548283
20725,2053,United States of America,65_to_69,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.036453311803671264,0.025236908171772408,0.049700271265482834
20726,2053,United States of America,65_to_69,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20727,2053,United States of America,65_to_69,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20728,2053,United States of America,65_to_69,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,3645.3311803671254,2523.690817177241,4970.027126548283
20729,2053,United States of America,65_to_69,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.036453311803671264,0.025236908171772408,0.049700271265482834
20730,2053,United States of America,65_to_69,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20731,2053,United States of America,65_to_69,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20732,2053,United States of America,65_to_69,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,3635.6618668913507,2523.690817177241,4965.192469810396
20733,2053,United States of America,65_to_69,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.036356618668913515,0.025236908171772408,0.04965192469810396
20734,2053,United States of America,65_to_69,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,9.66931347577487,0.0,43.51191064098691
20735,2053,United States of America,65_to_69,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",9.66931347577487e-05,0.0,0.0004351191064098691
20736,2053,United States of America,70_to_74,Female,AD Dementia,Reference,AD Deaths,Number,15712.634398134163,13822.283613620177,16766.589566993625
20737,2053,United States of America,70_to_74,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.15712634398134165,0.13822283613620176,0.16766589566993625
20738,2053,United States of America,70_to_74,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20739,2053,United States of America,70_to_74,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20740,2053,United States of America,70_to_74,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,15712.634398134163,13822.283613620177,16766.589566993625
20741,2053,United States of America,70_to_74,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.15712634398134165,0.13822283613620176,0.16766589566993625
20742,2053,United States of America,70_to_74,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20743,2053,United States of America,70_to_74,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20744,2053,United States of America,70_to_74,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,15625.61057685219,13754.598419289752,16679.56574571165
20745,2053,United States of America,70_to_74,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.1562561057685219,0.13754598419289754,0.1667956574571165
20746,2053,United States of America,70_to_74,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,87.02382128197384,4.834656737887435,227.22886668070944
20747,2053,United States of America,70_to_74,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0008702382128197384,4.834656737887435e-05,0.0022722886668070943
20748,2053,United States of America,70_to_74,Male,AD Dementia,Reference,AD Deaths,Number,7329.339614637352,6787.858059993959,8093.215379223567
20749,2053,United States of America,70_to_74,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.07329339614637352,0.06787858059993959,0.08093215379223567
20750,2053,United States of America,70_to_74,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20751,2053,United States of America,70_to_74,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20752,2053,United States of America,70_to_74,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,7329.339614637352,6787.858059993959,8093.215379223567
20753,2053,United States of America,70_to_74,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.07329339614637352,0.06787858059993959,0.08093215379223567
20754,2053,United States of America,70_to_74,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
20755,2053,United States of America,70_to_74,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20756,2053,United States of America,70_to_74,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,7280.993047258477,6695.999581974098,8049.70346858258
20757,2053,United States of America,70_to_74,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.07280993047258477,0.06695999581974098,0.0804970346858258
20758,2053,United States of America,70_to_74,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,48.346567378874354,4.834656737887435,91.85847801986127
20759,2053,United States of America,70_to_74,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0004834656737887435,4.834656737887435e-05,0.0009185847801986127
20760,2053,United States of America,75_to_79,Female,AD Dementia,Reference,AD Deaths,Number,35457.37251566645,29583.264579133214,38880.30948609075
20761,2053,United States of America,75_to_79,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.3545737251566645,0.2958326457913321,0.3888030948609075
20762,2053,United States of America,75_to_79,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
20763,2053,United States of America,75_to_79,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
20764,2053,United States of America,75_to_79,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,35457.37251566645,29583.264579133214,38880.30948609075
20765,2053,United States of America,75_to_79,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.3545737251566645,0.2958326457913321,0.3888030948609075
20766,2053,United States of America,75_to_79,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
